Start,Border,End,Score
1754467096410,1754467101454,1754467106498,3.426394746423129
1754467101454,1754467106498,1754467111542,1.480035653234534
1754467106498,1754467111542,1754467116586,1.5937110809920576
1754467111542,1754467116586,1754467121630,0.0427195776684815
1754467116586,1754467121630,1754467126674,1.3936174109814758
1754467121630,1754467126674,1754467131718,1.0751989282744443
1754467126674,1754467131718,1754467136762,0.7169067065744121
1754467131718,1754467136762,1754467141806,0.4255839891412453
1754467136762,1754467141806,1754467146850,0.571239508904227
1754467141806,1754467146850,1754467151894,0.9015693095398807
1754467146850,1754467151894,1754467156938,2.106987937199278
1754467151894,1754467156938,1754467161982,0.6026952680256261
1754467156938,1754467161982,1754467167026,2.5502719722075438
1754467161982,1754467167026,1754467172070,0.027022598270819487
1754467167026,1754467172070,1754467177114,0.26379399616444865
1754467172070,1754467177114,1754467182158,0.6891805249211967
1754467177114,1754467182158,1754467187202,2.9950219254670785e-07
1754467182158,1754467187202,1754467192246,0.2778367832678994
1754467187202,1754467192246,1754467197290,1.2541568306359387
1754467192246,1754467197290,1754467202334,0.015313958984751075
1754467197290,1754467202334,1754467207379,0.7610271796318235
1754467202334,1754467207379,1754467212423,0.10915576944008243
