Start,Border,End,Score
1754128442490,1754128447534,1754128452578,3.957100561099174
1754128447534,1754128452578,1754128457622,0.5015768580271425
1754128452578,1754128457622,1754128462666,3.8768864783174553
1754128457622,1754128462666,1754128467710,7.2077917162740235
1754128462666,1754128467710,1754128472754,2.5034463318877975
1754128467710,1754128472754,1754128477797,1.4815352009399025
1754128472754,1754128477797,1754128482841,0.41526883576916696
1754128477797,1754128482841,1754128487886,2.6355270072719836
1754128482841,1754128487886,1754128492930,1.4550444590462528
1754128487886,1754128492930,1754128497974,0.3451665239686274
1754128492930,1754128497974,1754128503018,0.4662541906545621
1754128497974,1754128503018,1754128508062,0.9472088510984966
1754128503018,1754128508062,1754128513105,0.06305570184141718
1754128508062,1754128513105,1754128518150,0.039874568544605526
1754128513105,1754128518150,1754128523194,1.3126768561022573e-08
1754128518150,1754128523194,1754128528237,0.030011482721547633
1754128523194,1754128528237,1754128533282,1.4949322050827765
1754128528237,1754128533282,1754128538325,1.8968290231963025
1754128533282,1754128538325,1754128543369,0.00038903440288151625
1754128538325,1754128543369,1754128548414,4.7788072629617595e-06
1754128543369,1754128548414,1754128553457,3.0220980808959297e-06
1754128548414,1754128553457,1754128558501,0.3128161427763788
1754128553457,1754128558501,1754128563545,3.7567557152895503e-06
1754128558501,1754128563545,1754128568589,8.525348316190673e-09
1754128563545,1754128568589,1754128573633,2.3174356045263522e-08
1754128568589,1754128573633,1754128578677,2.7225528276275668e-08
1754128573633,1754128578677,1754128583721,0.0008080460023935365
1754128578677,1754128583721,1754128588765,6.683937862850264e-06
1754128583721,1754128588765,1754128593809,1.5523510532577944e-08
1754128588765,1754128593809,1754128598853,1.6776516561974963
1754128593809,1754128598853,1754128603897,5.997757291849236
