Start,Border,End,Score
1752037988291,1752037993333,1752037998375,0.7166177761578327
1752037993333,1752037998375,1752038003417,1.3950801113342552
1752037998375,1752038003417,1752038008458,0.019167525360886617
1752038003417,1752038008458,1752038013500,1.8855708722176345e-07
1752038008458,1752038013500,1752038018542,0.002592108743696586
1752038013500,1752038018542,1752038023584,0.0075480702117112775
1752038018542,1752038023584,1752038028626,0.165973525870156
1752038023584,1752038028626,1752038033667,0.0037279251202937957
1752038028626,1752038033667,1752038038709,0.21235254973892154
1752038033667,1752038038709,1752038043751,0.014418675680025417
1752038038709,1752038043751,1752038048793,0.0045170276739739945
1752038043751,1752038048793,1752038053835,0.0037005648221772325
1752038048793,1752038053835,1752038058876,0.00956935784830698
1752038053835,1752038058876,1752038063918,0.30129181854110915
1752038058876,1752038063918,1752038068960,0.0034414799423532205
1752038063918,1752038068960,1752038074002,0.21651454017559035
1752038068960,1752038074002,1752038079043,0.7804076409122196
1752038074002,1752038079043,1752038084085,0.012727543252845086
1752038079043,1752038084085,1752038089127,0.011201837091111388
1752038084085,1752038089127,1752038094169,0.01351560296548543
1752038089127,1752038094169,1752038099211,0.004251577123087491
1752038094169,1752038099211,1752038104252,0.004165827932686217
1752038099211,1752038104252,1752038109294,0.006143735902222336
1752038104252,1752038109294,1752038114336,0.005182793929097207
1752038109294,1752038114336,1752038119378,0.009342604790280817
1752038114336,1752038119378,1752038124420,0.012378049576547923
1752038119378,1752038124420,1752038129462,0.007631934189013978
