Start,Border,End,Score
1755186444102,1755186449143,1755186454185,0.9309178277526206
1755186449143,1755186454185,1755186459227,3.1135583463333494
1755186454185,1755186459227,1755186464269,0.507496501265271
1755186459227,1755186464269,1755186469310,0.9560255164319639
1755186464269,1755186469310,1755186474353,0.6232740347309308
1755186469310,1755186474353,1755186479394,0.8517165179049746
1755186474353,1755186479394,1755186484436,0.25985577851751396
1755186479394,1755186484436,1755186489477,0.0001530434392664204
1755186484436,1755186489477,1755186494519,0.23955903988493255
1755186489477,1755186494519,1755186499561,3.450755736711386e-09
1755186494519,1755186499561,1755186504603,0.0002075955120093842
1755186499561,1755186504603,1755186509645,0.0002205902247933711
1755186504603,1755186509645,1755186514687,0.29436644549066887
1755186509645,1755186514687,1755186519728,0.29964365190387143
1755186514687,1755186519728,1755186524770,0.26308914142711826
1755186519728,1755186524770,1755186529812,0.00014102486023642724
1755186524770,1755186529812,1755186534854,0.00018968019084902865
1755186529812,1755186534854,1755186539896,0.00031252132934656007
1755186534854,1755186539896,1755186544937,0.5460493068859859
1755186539896,1755186544937,1755186549979,0.00020567574291757706
1755186544937,1755186549979,1755186555021,1.1653816644382755
1755186549979,1755186555021,1755186560063,4.139975084971326e-09
1755186555021,1755186560063,1755186565104,0.2814719910104032
1755186560063,1755186565104,1755186570146,0.00020090121164473285
1755186565104,1755186570146,1755186575188,6.993942498478845e-07
1755186570146,1755186575188,1755186580230,0.00015274774512397116
1755186575188,1755186580230,1755186585271,7.654715645233345e-07
