Start,Border,End,Score
1754397557797,1754397562841,1754397567885,6.319832450930058
1754397562841,1754397567885,1754397572929,1.3185200110076827
1754397567885,1754397572929,1754397577973,1.1041221313833276
1754397572929,1754397577973,1754397583017,1.505338172447246e-07
1754397577973,1754397583017,1754397588061,1.8491264720623513
1754397583017,1754397588061,1754397593105,2.8809842108632715
1754397588061,1754397593105,1754397598149,2.0524592573586924
1754397593105,1754397598149,1754397603193,2.309931673909883
1754397598149,1754397603193,1754397608237,0.6818995803696037
1754397603193,1754397608237,1754397613281,2.2373375777476996
1754397608237,1754397613281,1754397618325,0.3038970410688935
1754397613281,1754397618325,1754397623369,0.32447009901244006
1754397618325,1754397623369,1754397628413,0.4538375838983988
1754397623369,1754397628413,1754397633457,0.00604459164838872
1754397628413,1754397633457,1754397638501,0.4679278448683003
1754397633457,1754397638501,1754397643545,0.5998843369124225
1754397638501,1754397643545,1754397648589,0.022258738273706946
1754397643545,1754397648589,1754397653633,1.324012474657188e-07
1754397648589,1754397653633,1754397658677,0.4215996639404931
1754397653633,1754397658677,1754397663721,0.31266734822684755
1754397658677,1754397663721,1754397668765,0.006639186649578799
1754397663721,1754397668765,1754397673809,0.007106920500866698
1754397668765,1754397673809,1754397678853,9.543899409658607e-08
1754397673809,1754397678853,1754397683897,0.0346045925781886
1754397678853,1754397683897,1754397688941,0.004768853881931101
1754397683897,1754397688941,1754397693985,0.015809026251925595
1754397688941,1754397693985,1754397699029,0.002109711469902964
1754397693985,1754397699029,1754397704073,0.2986424434706103
1754397699029,1754397704073,1754397709117,0.36276682656903964
1754397704073,1754397709117,1754397714161,1.0002658529240094e-07
1754397709117,1754397714161,1754397719205,8.108425447739265e-08
