Start,Border,End,Score
1755175441365,1755175446406,1755175451448,0.020281974379150025
1755175446406,1755175451448,1755175456490,0.07376153773027017
1755175451448,1755175456490,1755175461532,0.46612449529965605
1755175456490,1755175461532,1755175466573,0.0001092638955449976
1755175461532,1755175466573,1755175471615,0.2531940509687372
1755175466573,1755175471615,1755175476657,4.0000805032081
1755175471615,1755175476657,1755175481699,0.387829664354117
1755175476657,1755175481699,1755175486741,0.002237758616805474
1755175481699,1755175486741,1755175491782,0.009484191369041495
1755175486741,1755175491782,1755175496824,0.2371952549855877
1755175491782,1755175496824,1755175501866,0.00014915292891265475
1755175496824,1755175501866,1755175506908,0.0002829395143888469
1755175501866,1755175506908,1755175511950,0.00020675603513437002
1755175506908,1755175511950,1755175516992,0.15917397413931433
1755175511950,1755175516992,1755175522034,0.0001565734507262273
1755175516992,1755175522034,1755175527076,0.010616447381294969
1755175522034,1755175527076,1755175532117,4.2717620812871004e-07
1755175527076,1755175532117,1755175537159,1.5987702355972948
1755175532117,1755175537159,1755175542201,1.191331199998157
1755175537159,1755175542201,1755175547243,0.7136674063796326
1755175542201,1755175547243,1755175552285,0.006762191604582468
1755175547243,1755175552285,1755175557326,0.009669270434323807
1755175552285,1755175557326,1755175562368,0.4982754637978174
1755175557326,1755175562368,1755175567410,0.00848893707550663
1755175562368,1755175567410,1755175572452,0.8662692370883573
1755175567410,1755175572452,1755175577494,0.008250507506036064
1755175572452,1755175577494,1755175582535,0.014622738893913856
