Start,Border,End,Score
1752038253993,1752038259035,1752038264077,0.009565786515129127
1752038259035,1752038264077,1752038269118,0.5321729355057523
1752038264077,1752038269118,1752038274160,0.19866027516584067
1752038269118,1752038274160,1752038279202,1.2375007202303223e-07
1752038274160,1752038279202,1752038284244,0.0041490542484663995
1752038279202,1752038284244,1752038289286,0.002578759466690228
1752038284244,1752038289286,1752038294328,0.0013869544196252748
1752038289286,1752038294328,1752038299369,2.805856875549124
1752038294328,1752038299369,1752038304411,2.5062350003097684
1752038299369,1752038304411,1752038309453,6.43159439100333
1752038304411,1752038309453,1752038314495,6.074981142833231
1752038309453,1752038314495,1752038319536,7.6420944005482525
1752038314495,1752038319536,1752038324578,0.008638187780515227
1752038319536,1752038324578,1752038329620,0.1300058972289776
1752038324578,1752038329620,1752038334662,0.01616095436012782
1752038329620,1752038334662,1752038339703,5.031495293325964
1752038334662,1752038339703,1752038344745,0.04546947856517114
1752038339703,1752038344745,1752038349787,1.317969447584602
1752038344745,1752038349787,1752038354829,1.175258044566276
1752038349787,1752038354829,1752038359871,2.2226828415844992
1752038354829,1752038359871,1752038364912,8.664322971479299
1752038359871,1752038364912,1752038369954,0.9702854925046024
