Start,Border,End,Score
1754480344741,1754480349785,1754480354829,0.04011595585677641
1754480349785,1754480354829,1754480359873,1.123721399247022
1754480354829,1754480359873,1754480364917,4.211872062511251
1754480359873,1754480364917,1754480369961,1.6599712926826569
1754480364917,1754480369961,1754480375005,0.8253215997979471
1754480369961,1754480375005,1754480380049,0.06444264641803732
1754480375005,1754480380049,1754480385094,0.04888140020099374
1754480380049,1754480385094,1754480390137,0.34639157886284366
1754480385094,1754480390137,1754480395181,0.009673814409245363
1754480390137,1754480395181,1754480400225,0.49307221576260174
1754480395181,1754480400225,1754480405269,0.03558511331016756
1754480400225,1754480405269,1754480410313,2.6414081176774156
1754480405269,1754480410313,1754480415357,2.2433018880332134
1754480410313,1754480415357,1754480420401,0.09677009481211885
1754480415357,1754480420401,1754480425445,0.011563356296460048
1754480420401,1754480425445,1754480430489,0.7335593565605262
1754480425445,1754480430489,1754480435533,0.2500204176471724
1754480430489,1754480435533,1754480440577,0.014822476873589618
1754480435533,1754480440577,1754480445621,0.017394108417763565
1754480440577,1754480445621,1754480450665,1.8326551328812348
1754480445621,1754480450665,1754480455709,4.384477677514195
1754480450665,1754480455709,1754480460753,0.049810375500271675
