Start,Border,End,Score
1755182609324,1755182614366,1755182619408,6.55269464741615
1755182614366,1755182619408,1755182624450,0.03211320681497937
1755182619408,1755182624450,1755182629491,0.01686455272015963
1755182624450,1755182629491,1755182634533,0.9329883317392433
1755182629491,1755182634533,1755182639575,0.8762146369562761
1755182634533,1755182639575,1755182644617,0.011508578469887731
1755182639575,1755182644617,1755182649658,6.623738877520324e-05
1755182644617,1755182649658,1755182654700,0.0001483396719023089
1755182649658,1755182654700,1755182659742,3.9998393486229133e-10
1755182654700,1755182659742,1755182664784,0.2432630989911312
1755182659742,1755182664784,1755182669825,0.23025564865574144
1755182664784,1755182669825,1755182674867,0.012559728937083126
1755182669825,1755182674867,1755182679909,8.763941203943082e-05
1755182674867,1755182679909,1755182684951,0.00013976515599739558
1755182679909,1755182684951,1755182689992,0.00012495400307460658
1755182684951,1755182689992,1755182695034,0.00013558261388746384
1755182689992,1755182695034,1755182700076,0.38116270972157806
1755182695034,1755182700076,1755182705118,3.1760589713769605e-09
1755182700076,1755182705118,1755182710159,0.00016450905077336486
1755182705118,1755182710159,1755182715201,7.661827634009022e-07
1755182710159,1755182715201,1755182720243,8.906841685279998e-05
1755182715201,1755182720243,1755182725285,6.995063474013463e-07
1755182720243,1755182725285,1755182730327,0.00014587874332255835
1755182725285,1755182730327,1755182735369,4.350441978884234e-07
1755182730327,1755182735369,1755182740410,3.3547685740487054e-09
1755182735369,1755182740410,1755182745452,0.00018712603900394864
1755182740410,1755182745452,1755182750494,0.00010547781613390317
1755182745452,1755182750494,1755182755536,4.809049650722486e-07
1755182750494,1755182755536,1755182760578,0.00025792844200905884
1755182755536,1755182760578,1755182765619,0.00018578270698582644
1755182760578,1755182765619,1755182770661,0.00013134854857543843
1755182765619,1755182770661,1755182775703,0.00017505821445329417
1755182770661,1755182775703,1755182780744,2.0422749225090797e-07
