Start,Border,End,Score
1754120757061,1754120762103,1754120767145,6.813486996826157e-09
1754120762103,1754120767145,1754120772187,0.002438186490654415
1754120767145,1754120772187,1754120777228,0.024837181113895213
1754120772187,1754120777228,1754120782270,0.00046701560873863013
1754120777228,1754120782270,1754120787312,1.510087482836653e-08
1754120782270,1754120787312,1754120792354,4.984581913891617e-09
1754120787312,1754120792354,1754120797395,0.0003677445679111102
1754120792354,1754120797395,1754120802438,0.0014125442248833497
1754120797395,1754120802438,1754120807479,4.455417923487914e-09
1754120802438,1754120807479,1754120812521,0.0002924796408125818
1754120807479,1754120812521,1754120817563,5.191107543822682e-09
1754120812521,1754120817563,1754120822604,9.48369066611221e-09
1754120817563,1754120822604,1754120827646,0.0007564192646397627
1754120822604,1754120827646,1754120832688,0.00022263820794388156
1754120827646,1754120832688,1754120837730,0.012586077536506368
1754120832688,1754120837730,1754120842772,3.999838793511401e-10
1754120837730,1754120842772,1754120847813,0.017775081644056334
1754120842772,1754120847813,1754120852855,0.00023403464254334594
1754120847813,1754120852855,1754120857897,3.9998399037344257e-10
1754120852855,1754120857897,1754120862939,0.017902912953121575
1754120857897,1754120862939,1754120867981,0.008125256828003136
1754120862939,1754120867981,1754120873022,0.00013306440438021205
1754120867981,1754120873022,1754120878064,5.59473169847724e-07
1754120873022,1754120878064,1754120883106,0.00047120219573687505
1754120878064,1754120883106,1754120888148,3.998341657762694e-10
1754120883106,1754120888148,1754120893190,0.0005362342930361752
1754120888148,1754120893190,1754120898232,3.1508706356819793e-06
1754120893190,1754120898232,1754120903273,1.310719033309482e-08
1754120898232,1754120903273,1754120908315,2.846556490521124e-09
1754120903273,1754120908315,1754120913357,0.0008741821374411152
1754120908315,1754120913357,1754120918399,2.2133338772878375e-08
1754120913357,1754120918399,1754120923441,0.00205171710863139
1754120918399,1754120923441,1754120928483,0.001631951493039796
