Start,Border,End,Score
1755170036858,1755170041899,1755170046941,1.4459255197105525
1755170041899,1755170046941,1755170051983,0.393210466202669
1755170046941,1755170051983,1755170057025,2.5440432836507925
1755170051983,1755170057025,1755170062066,0.3948552536101962
1755170057025,1755170062066,1755170067108,5.833516529723912
1755170062066,1755170067108,1755170072150,4.7634074946486535
1755170067108,1755170072150,1755170077192,3.4724405016844875
1755170072150,1755170077192,1755170082234,3.1411296155692607
1755170077192,1755170082234,1755170087275,1.9274785668021928
1755170082234,1755170087275,1755170092317,4.3283569973485125
1755170087275,1755170092317,1755170097359,4.0904013500617475
1755170092317,1755170097359,1755170102401,3.5931898395776574
1755170097359,1755170102401,1755170107442,2.3478547109051395
1755170102401,1755170107442,1755170112484,1.1607698315610826
1755170107442,1755170112484,1755170117526,1.6096348877248696
1755170112484,1755170117526,1755170122568,4.199983688269744
1755170117526,1755170122568,1755170127610,3.1390054645209626
1755170122568,1755170127610,1755170132652,0.5344009667373676
1755170127610,1755170132652,1755170137693,2.182473652901489
1755170132652,1755170137693,1755170142735,2.7091115107132517
1755170137693,1755170142735,1755170147777,1.434644642944292
1755170142735,1755170147777,1755170152819,3.811741540395192
1755170147777,1755170152819,1755170157860,0.678358020588367
1755170152819,1755170157860,1755170162902,2.9203211829351927
1755170157860,1755170162902,1755170167944,2.401450662276473
1755170162902,1755170167944,1755170172986,3.49699036665379
1755170167944,1755170172986,1755170178027,4.6909201493911965
1755170172986,1755170178027,1755170183069,2.5001330851429477
