Start,Border,End,Score
1755166810735,1755166815779,1755166820823,2.6198729364645494
1755166815779,1755166820823,1755166825867,2.902501191788226
1755166820823,1755166825867,1755166830911,3.067281088408204
1755166825867,1755166830911,1755166835955,3.470720899645835
1755166830911,1755166835955,1755166840999,3.452033807954529
1755166835955,1755166840999,1755166846043,6.037954991116534
1755166840999,1755166846043,1755166851087,5.193166982638055
1755166846043,1755166851087,1755166856130,3.102064750505181
1755166851087,1755166856130,1755166861174,1.30435077352427
1755166856130,1755166861174,1755166866219,3.6284014162616747
1755166861174,1755166866219,1755166871262,2.1703354674586146
1755166866219,1755166871262,1755166876306,0.8095296570184822
1755166871262,1755166876306,1755166881350,0.8219724617204236
1755166876306,1755166881350,1755166886395,0.8843792471745981
1755166881350,1755166886395,1755166891438,0.00021223916922541441
1755166886395,1755166891438,1755166896482,0.2839853361610275
1755166891438,1755166896482,1755166901526,0.018699364221509807
1755166896482,1755166901526,1755166906570,0.5763838470915565
1755166901526,1755166906570,1755166911614,0.025912384779097908
1755166906570,1755166911614,1755166916659,0.42821689524778317
1755166911614,1755166916659,1755166921702,0.3931143282372238
1755166916659,1755166921702,1755166926747,4.738369433251588
1755166921702,1755166926747,1755166931791,2.371899690808278
1755166926747,1755166931791,1755166936835,3.6422751970914145
1755166931791,1755166936835,1755166941879,0.0669742956192172
1755166936835,1755166941879,1755166946923,1.596169917533148
1755166941879,1755166946923,1755166951967,5.946155836829824
1755166946923,1755166951967,1755166957011,4.0298556892129245
1755166951967,1755166957011,1755166962055,2.789238717729798
1755166957011,1755166962055,1755166967099,1.5795902311710113
1755166962055,1755166967099,1755166972143,0.8146242833093948
1755166967099,1755166972143,1755166977187,2.8733370076754676
1755166972143,1755166977187,1755166982231,6.449230848858465
1755166977187,1755166982231,1755166987275,0.05153563649448123
1755166982231,1755166987275,1755166992319,0.3254530842546137
1755166987275,1755166992319,1755166997363,1.8387637960239411
1755166992319,1755166997363,1755167002407,0.21327847146380208
1755166997363,1755167002407,1755167007451,0.02455255992565525
