Start,Border,End,Score
1754121351893,1754121356935,1754121361977,0.13498455980502688
1754121356935,1754121361977,1754121367018,0.03253086318557058
1754121361977,1754121367018,1754121372061,0.058652321418563746
1754121367018,1754121372061,1754121377102,0.0023223207506662402
1754121372061,1754121377102,1754121382144,0.002575797982041217
1754121377102,1754121382144,1754121387186,1.315663704503133
1754121382144,1754121387186,1754121392228,0.0006842147721811687
1754121387186,1754121392228,1754121397270,0.001511724475541265
1754121392228,1754121397270,1754121402311,0.000775530625595211
1754121397270,1754121402311,1754121407353,2.734322657182986e-08
1754121402311,1754121407353,1754121412395,6.624624664386403e-06
1754121407353,1754121412395,1754121417437,0.00120058508685561
1754121412395,1754121417437,1754121422478,0.0005677208777834508
1754121417437,1754121422478,1754121427521,0.03433877554479953
1754121422478,1754121427521,1754121432562,0.0007463933424116664
1754121427521,1754121432562,1754121437604,0.0014244602274331997
1754121432562,1754121437604,1754121442645,0.08135831935700333
1754121437604,1754121442645,1754121447687,0.0022168386163151643
1754121442645,1754121447687,1754121452729,0.0008600538448911843
1754121447687,1754121452729,1754121457771,0.049415387583547576
1754121452729,1754121457771,1754121462813,0.05096523541849962
1754121457771,1754121462813,1754121467854,0.0011392563025258706
1754121462813,1754121467854,1754121472896,0.0018682107709148132
1754121467854,1754121472896,1754121477938,0.0020035199297112616
1754121472896,1754121477938,1754121482980,0.0013244783081873823
1754121477938,1754121482980,1754121488022,0.0010572169356792283
1754121482980,1754121488022,1754121493063,1.0562722141393976e-08
1754121488022,1754121493063,1754121498105,0.0010265649407918964
1754121493063,1754121498105,1754121503147,1.3508914986637421e-08
1754121498105,1754121503147,1754121508189,0.0005476411724104624
1754121503147,1754121508189,1754121513231,8.047291189638983e-06
1754121508189,1754121513231,1754121518273,0.002492127049946724
1754121513231,1754121518273,1754121523315,5.348457676745966e-09
1754121518273,1754121523315,1754121528356,0.045830016603140455
