Start,Border,End,Score
1754480901398,1754480906442,1754480911486,6.792786372998909
1754480906442,1754480911486,1754480916530,0.611528680451835
1754480911486,1754480916530,1754480921574,0.8075415449612308
1754480916530,1754480921574,1754480926618,2.398739512588817
1754480921574,1754480926618,1754480931663,0.5342764494181877
1754480926618,1754480931663,1754480936706,0.06069694967143957
1754480931663,1754480936706,1754480941750,0.9289668235016828
1754480936706,1754480941750,1754480946794,0.01994209920400397
1754480941750,1754480946794,1754480951839,0.822086730137629
1754480946794,1754480951839,1754480956882,0.6856921365452139
1754480951839,1754480956882,1754480961927,0.007446777390585246
1754480956882,1754480961927,1754480966971,0.00010698716757712168
1754480961927,1754480966971,1754480972015,0.29726848879783685
1754480966971,1754480972015,1754480977059,0.34890773673685715
1754480972015,1754480977059,1754480982103,6.157895545977343e-06
1754480977059,1754480982103,1754480987147,0.34020073705876697
1754480982103,1754480987147,1754480992191,0.014447199204075889
1754480987147,1754480992191,1754480997235,6.580465819472359e-07
1754480992191,1754480997235,1754481002279,1.0212801945241878e-06
1754480997235,1754481002279,1754481007323,0.7132984459240643
1754481002279,1754481007323,1754481012367,0.00023437399363401834
1754481007323,1754481012367,1754481017411,0.00017007745111069505
1754481012367,1754481017411,1754481022455,0.03511236728897282
1754481017411,1754481022455,1754481027500,0.03613424999191989
1754481022455,1754481027500,1754481032543,0.3311104977863517
1754481027500,1754481032543,1754481037588,1.3710593515579848
1754481032543,1754481037588,1754481042631,1.3345092033712942
1754481037588,1754481042631,1754481047676,0.01332066600858095
1754481042631,1754481047676,1754481052719,0.009949330406309465
1754481047676,1754481052719,1754481057763,0.2890711211989606
1754481052719,1754481057763,1754481062808,0.03461713078696654
