Start,Border,End,Score
1752039669826,1752039674870,1752039679914,0.013971480552852467
1752039674870,1752039679914,1752039684958,1.377812732400466
1752039679914,1752039684958,1752039690002,4.5540320623815855e-05
1752039684958,1752039690002,1752039695046,5.2010451112582956e-08
1752039690002,1752039695046,1752039700090,0.004818220789787553
1752039695046,1752039700090,1752039705134,0.003767001185845109
1752039700090,1752039705134,1752039710178,1.4774798188111977
1752039705134,1752039710178,1752039715222,0.003056079866225525
1752039710178,1752039715222,1752039720266,0.006462653398721707
1752039715222,1752039720266,1752039725310,0.6259524145312583
1752039720266,1752039725310,1752039730354,0.004927982045961954
1752039725310,1752039730354,1752039735398,0.012292436450898225
1752039730354,1752039735398,1752039740442,3.7701039984072704e-05
1752039735398,1752039740442,1752039745486,0.02090305450570662
1752039740442,1752039745486,1752039750530,0.30195320646495705
1752039745486,1752039750530,1752039755574,0.008063171404280811
1752039750530,1752039755574,1752039760618,0.005375244054374284
1752039755574,1752039760618,1752039765662,5.857865969366438e-05
1752039760618,1752039765662,1752039770706,0.008540491397467875
1752039765662,1752039770706,1752039775751,0.021010737096346432
1752039770706,1752039775751,1752039780794,0.01865484284832125
1752039775751,1752039780794,1752039785838,0.050527793777581376
1752039780794,1752039785838,1752039790883,2.1378812932302713
1752039785838,1752039790883,1752039795926,0.007959413349602373
1752039790883,1752039795926,1752039800970,0.003681449677418458
1752039795926,1752039800970,1752039806014,0.005977176879755575
1752039800970,1752039806014,1752039811059,0.0025128708145179535
1752039806014,1752039811059,1752039816103,0.5149832274746073
1752039811059,1752039816103,1752039821147,0.008286767585793609
1752039816103,1752039821147,1752039826191,0.006974277919382876
1752039821147,1752039826191,1752039831235,0.00554494414958312
