GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score
0.1146046511627906,0.0080620962682531,0.2729411764705882,0.00079894057841,0.227906976744186,0.2810457516339869,0.5228216796017275,0.2591559968866359,0.5228216796017275,0.2591559968866359,0,0,16,4,0.31753946701604724
0.1253023255813953,0.0012793163872363,0.2713725490196078,0.0006685291981716,0.1523255813953488,0.2794117647058823,0.5121240051831228,0.2607246243376164,0.5121240051831228,0.2607246243376164,0,0,16,4,0.2902867697753241
0.2016744186046511,0.0002602574364521,0.2691503267973856,0.0007872015036951,0.2186046511627907,0.2810457516339869,0.4357519121598669,0.2629468465598386,0.4357519121598669,0.2629468465598386,0,0,16,4,0.3200852048277897
0.2261395348837209,0.0011793531638723,0.283921568627451,0.0018064163355974,0.2465116279069767,0.3006535947712418,0.4112867958807972,0.2481756047297731,0.4112867958807972,0.2481756047297731,0,0,16,4,0.1652473498869677
0.2263255813953488,0.0002549356408869,0.2830065359477124,0.0009060617711136,0.2372093023255814,0.2941176470588235,0.4111007493691693,0.2490906374095117,0.4111007493691693,0.2490906374095117,0,0,16,4,0.5212375629610814
0.2669767441860465,0.00010124391563,0.2841830065359477,0.0007539664231705,0.2744186046511628,0.2941176470588235,0.3704495865784716,0.2479141668212764,0.3704495865784716,0.2479141668212764,0,0,16,4,0.48779134250086076
0.294046511627907,7.640021633315309e-05,0.2985620915032679,0.0009832799350677,0.3023255813953488,0.3071895424836601,0.3433798191366111,0.2335350818539562,0.3433798191366111,0.2335350818539562,0,0,16,4,0.5805672206608132
0.3221395348837209,5.781287182260677e-05,0.3077124183006536,0.000958332265368,0.3290697674418604,0.3202614379084967,0.3152867958807972,0.2243847550565705,0.3152867958807972,0.2243847550565705,0,0,16,4,0.4806864120771232
0.3448372093023255,5.971660356949713e-05,0.3041830065359477,0.0008632748088342,0.3488372093023256,0.3071895424836601,0.2925891214621926,0.2279141668212764,0.2925891214621926,0.2279141668212764,0,0,16,4,0.4621123167936872
0.363906976744186,3.423255813953497e-05,0.3151633986928104,0.001434132171387,0.3674418604651163,0.3300653594771242,0.2735193540203321,0.2169337746644137,0.2735193540203321,0.2169337746644137,0,0,16,4,0.4314138749794075
0.381953488372093,5.247376960519197e-05,0.316078431372549,0.0010829339143064,0.386046511627907,0.3202614379084967,0.2554728423924252,0.2160187419846751,0.2554728423924252,0.2160187419846751,0,0,16,4,0.4996380158505832
0.403813953488372,7.328501892915103e-05,0.3316339869281045,0.0019271391345209,0.4093023255813953,0.3594771241830065,0.2336123772761461,0.2004631864291196,0.2336123772761461,0.2004631864291196,0,0,16,4,0.5359684706419541
0.4215813953488371,5.430827474310442e-05,0.305359477124183,0.0009843051817676,0.4267441860465116,0.3120915032679738,0.215844935415681,0.2267376962330411,0.215844935415681,0.2267376962330411,0,0,16,4,0.3180228490762163
0.435906976744186,4.157057869118461e-05,0.3220915032679738,0.002233397411252,0.4418604651162791,0.3316993464052287,0.2015193540203321,0.2100056700892503,0.2015193540203321,0.2100056700892503,0,0,16,4,0.22724671600676366
0.4434418604651162,3.16798269334774e-05,0.3359477124183005,0.0016045110854799,0.4465116279069767,0.3529411764705882,0.1939844702994019,0.1961494609389236,0.1939844702994019,0.1961494609389236,0,0,16,4,0.3807208456799236
0.4530232558139533,4.672796106003249e-05,0.3001307189542483,0.0009993421333675,0.4558139534883721,0.3071895424836601,0.1844030749505648,0.2319664544029758,0.1844030749505648,0.2319664544029758,0,0,16,4,0.23271709142400573
0.4662325581395349,5.759653866955106e-05,0.3475816993464051,0.0022020419496774,0.4697674418604651,0.3774509803921568,0.1711937726249832,0.184515474010819,0.1711937726249832,0.184515474010819,0,0,16,4,0.24860121008446562
0.4780465116279069,5.217090319091399e-05,0.3572549019607842,0.0009972403776325,0.4837209302325581,0.3594771241830065,0.1593798191366112,0.1748422713964399,0.1593798191366112,0.1748422713964399,0,0,16,4,0.2886357513466572
0.5070697674418604,0.0049821438615467,0.3877124183006535,0.0060838822675039,0.491860465116279,0.4509803921568627,0.1303565633226577,0.1443847550565706,0.1303565633226577,0.1443847550565706,0,0,16,4,0.41194042914378637
0.4769302325581395,1.6623039480800292e-05,0.3543790849673202,0.0022286983638771,0.4790697674418605,0.3790849673202614,0.1604960982063786,0.1777180883899039,0.1604960982063786,0.1777180883899039,0,0,16,4,0.21243423446959708
0.4810232558139535,2.2576527852893264e-05,0.3334640522875816,0.0012037934127899,0.4837209302325581,0.3333333333333333,0.1564030749505646,0.1986331210696425,0.1564030749505646,0.1986331210696425,0,0,16,4,0.10626589510729714
0.487906976744186,2.7906976744186085e-05,0.3420915032679738,0.0009733179546328,0.4930232558139535,0.3513071895424836,0.1495193540203321,0.1900056700892504,0.1495193540203321,0.1900056700892504,0,0,16,4,0.069908034870262
0.4934883720930232,3.396430502974605e-05,0.3356862745098039,0.0009718655218078,0.4976744186046511,0.3333333333333333,0.1439379586714949,0.1964108988474203,0.1439379586714949,0.1964108988474203,0,0,16,4,0.3378073522179167
0.5046511627906977,2.531097890751769e-05,0.3492810457516339,0.0010238113546072,0.5069767441860465,0.3578431372549019,0.1327751679738205,0.1828161276055903,0.1327751679738205,0.1828161276055903,0,0,16,4,0.03830303164423158
0.5110697674418605,3.516711736073544e-05,0.3571241830065358,0.0018467427057969,0.5162790697674419,0.3660130718954248,0.1263565633226576,0.1749729903506883,0.1263565633226576,0.1749729903506883,0,0,16,4,0.18146468338428828
0.5210232558139535,7.224661979448307e-05,0.4001307189542483,0.0042826092528514,0.5290697674418604,0.4542483660130718,0.1164030749505646,0.1319664544029758,0.1164030749505646,0.1319664544029758,0,0,16,4,0.2762875429261456
0.524093023255814,3.066738777717667e-05,0.343267973856209,0.0008889572386688,0.5302325581395348,0.3513071895424836,0.1133333075087041,0.1888291995010151,0.1133333075087041,0.1888291995010151,0,0,16,4,0.022740507974692816
0.5296744186046511,3.430178474851286e-05,0.3521568627450979,0.0011801273014652,0.5348837209302325,0.3594771241830065,0.107751912159867,0.1799403106121262,0.107751912159867,0.1799403106121262,0,0,16,4,0.2123197796949876
0.5385116279069767,1.84229313142242e-05,0.3566013071895423,0.0014646674356016,0.5430232558139535,0.3594771241830065,0.0989147028575414,0.1754958661676818,0.0989147028575414,0.1754958661676818,0,0,16,4,0.17426983158414178
0.548,2.7422390481341105e-05,0.3498039215686273,0.0009931906531675,0.5523255813953488,0.3529411764705882,0.0894263307645181,0.1822932517885968,0.0894263307645181,0.1822932517885968,0,0,16,4,0.22503040134038368
0.5564651162790698,2.661763115197388e-05,0.3397385620915032,0.0011029774872912,0.5616279069767441,0.3447712418300653,0.0809612144854483,0.1923586112657209,0.0809612144854483,0.1923586112657209,0,0,16,4,0.13743198637602438
0.5542325581395349,0.0002252979989183,0.34718954248366,0.0013920116194625,0.5674418604651162,0.3578431372549019,0.0831937726249832,0.1849076308735641,0.0831937726249832,0.1849076308735641,0,0,16,4,
