video_id,timestamp,GSR,HR,P_id
1,1754656346658,0.6153846153846154,0.47058823529411764,31
1,1754656346759,0.6923076923076923,0.5294117647058824,31
1,1754656346859,0.6153846153846154,0.5294117647058824,31
1,1754656346960,0.6153846153846154,0.5882352941176471,31
1,1754656347061,0.6923076923076923,0.5882352941176471,31
1,1754656347162,0.6923076923076923,0.47058823529411764,31
1,1754656347263,0.6923076923076923,0.5882352941176471,31
1,1754656347364,0.7692307692307693,0.47058823529411764,31
1,1754656347464,0.7692307692307693,0.4117647058823529,31
1,1754656347565,0.8461538461538461,0.5294117647058824,31
1,1754656347666,0.9230769230769231,0.47058823529411764,31
1,1754656347767,0.8461538461538461,0.6470588235294118,31
1,1754656347868,0.8461538461538461,0.5882352941176471,31
1,1754656347969,0.8461538461538461,0.4117647058823529,31
1,1754656348069,0.9230769230769231,0.5882352941176471,31
1,1754656348170,0.8461538461538461,0.5882352941176471,31
1,1754656348271,0.7692307692307693,0.4117647058823529,31
1,1754656348372,0.7692307692307693,0.47058823529411764,31
1,1754656348473,0.8461538461538461,0.4117647058823529,31
1,1754656348574,0.7692307692307693,0.4117647058823529,31
1,1754656348674,0.6923076923076923,0.4117647058823529,31
1,1754656348775,0.5384615384615384,0.5294117647058824,31
1,1754656348876,0.6153846153846154,0.5294117647058824,31
1,1754656348977,0.6923076923076923,0.4117647058823529,31
1,1754656349078,0.6923076923076923,0.4117647058823529,31
1,1754656349179,0.6153846153846154,0.47058823529411764,31
1,1754656349280,0.7692307692307693,0.47058823529411764,31
1,1754656349380,0.7692307692307693,0.4117647058823529,31
1,1754656349481,0.7692307692307693,0.5882352941176471,31
1,1754656349582,0.8461538461538461,0.5882352941176471,31
1,1754656349683,0.9230769230769231,0.5294117647058824,31
1,1754656349784,0.7692307692307693,0.5882352941176471,31
1,1754656349885,1.0,0.4117647058823529,31
1,1754656349985,0.7692307692307693,0.5882352941176471,31
1,1754656350086,0.7692307692307693,0.5882352941176471,31
1,1754656350187,0.7692307692307693,0.5294117647058824,31
1,1754656350288,0.6923076923076923,0.47058823529411764,31
1,1754656350389,0.9230769230769231,0.47058823529411764,31
1,1754656350490,0.6923076923076923,0.29411764705882354,31
1,1754656350591,0.6923076923076923,0.5882352941176471,31
1,1754656350691,0.7692307692307693,0.4117647058823529,31
