video_id,timestamp,GSR,HR,P_id
1,1752039079472,0.5454545454545454,0.4547169811320755,2
1,1752039079573,0.5818181818181818,0.4528301886792453,2
1,1752039079674,0.5636363636363636,0.4547169811320755,2
1,1752039079775,0.5636363636363636,0.4547169811320755,2
1,1752039079876,0.5454545454545454,0.4547169811320755,2
1,1752039079977,0.5454545454545454,0.4660377358490566,2
1,1752039080078,0.5636363636363636,0.4490566037735849,2
1,1752039080179,0.5272727272727272,0.4547169811320755,2
1,1752039080279,0.509090909090909,0.45849056603773586,2
1,1752039080380,0.5818181818181818,0.4490566037735849,2
1,1752039080481,0.5636363636363636,0.4528301886792453,2
1,1752039080582,0.5272727272727272,0.45660377358490567,2
1,1752039080683,0.5454545454545454,0.4528301886792453,2
1,1752039080784,0.6,0.4547169811320755,2
1,1752039080885,0.5272727272727272,0.46226415094339623,2
1,1752039080986,0.5272727272727272,0.45849056603773586,2
1,1752039081086,0.509090909090909,0.4547169811320755,2
1,1752039081187,0.5636363636363636,0.4547169811320755,2
1,1752039081288,0.5454545454545454,0.4509433962264151,2
1,1752039081389,0.5636363636363636,0.4509433962264151,2
1,1752039081490,0.5818181818181818,0.4528301886792453,2
1,1752039081591,0.5636363636363636,0.4547169811320755,2
1,1752039081692,0.5454545454545454,0.4547169811320755,2
1,1752039081793,0.5818181818181818,0.4509433962264151,2
1,1752039081893,0.5454545454545454,0.4547169811320755,2
1,1752039081994,0.5454545454545454,0.4679245283018868,2
1,1752039082095,0.5454545454545454,0.4547169811320755,2
1,1752039082196,0.5636363636363636,0.4547169811320755,2
1,1752039082297,0.5454545454545454,0.4547169811320755,2
1,1752039082398,0.5272727272727272,0.4528301886792453,2
1,1752039082499,0.4909090909090909,0.4509433962264151,2
1,1752039082600,0.509090909090909,0.4509433962264151,2
1,1752039082701,0.509090909090909,0.45660377358490567,2
1,1752039082801,0.5454545454545454,0.4547169811320755,2
1,1752039082902,0.5272727272727272,0.4547169811320755,2
1,1752039083003,0.5272727272727272,0.4547169811320755,2
1,1752039083104,0.5272727272727272,0.4641509433962264,2
1,1752039083205,0.5272727272727272,0.45660377358490567,2
1,1752039083306,0.5636363636363636,0.4490566037735849,2
1,1752039083407,0.5454545454545454,0.45849056603773586,2
1,1752039083507,0.5636363636363636,0.4509433962264151,2
1,1752039083609,0.5636363636363636,0.45660377358490567,2
1,1752039083709,0.5636363636363636,0.4509433962264151,2
1,1752039083810,0.5636363636363636,0.4509433962264151,2
1,1752039083911,0.5636363636363636,0.4547169811320755,2
1,1752039084012,0.5454545454545454,0.4528301886792453,2
1,1752039084113,0.5454545454545454,0.46226415094339623,2
1,1752039084214,0.5454545454545454,0.45660377358490567,2
1,1752039084315,0.5636363636363636,0.4528301886792453,2
1,1752039084416,0.5636363636363636,0.4528301886792453,2
1,1752039084516,0.5272727272727272,0.4547169811320755,2
1,1752039084617,0.5272727272727272,0.4547169811320755,2
1,1752039084718,0.5272727272727272,0.4547169811320755,2
