GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score,time,valence,arousal,videoID,start_time,end_time,probe
0.3755294117647058,0.0001541314878892,0.4984705882352941,0.0012398754325259,0.3823529411764705,0.5058823529411764,0.1948564298493605,0.0112956555053271,0.1948564298493605,0.0112956555053271,0,1,15,8,0.0049301316606647,1754128994417.0,5.0,5.0,8.0,1754128994417.0,1754128999417.0,1
0.3635294117647059,0.0001411764705882,0.5018823529411764,0.0014843460207612,0.3705882352941176,0.5058823529411764,0.1828564298493606,0.0078838907994448,0.1828564298493606,0.0078838907994448,0,1,15,8,0.1612724792638516,1754129002718.0,5.27,5.0,8.0,1754128999418.0,1754129004418.0,1
0.3428235294117647,0.0002533425605536,0.4990588235294118,0.0018081107266436,0.3573529411764706,0.5294117647058824,0.1621505474964193,0.0107074202112095,0.1621505474964193,0.0107074202112095,0,1,15,8,0.29159718344056,1754129005355.0,5.27,4.73,8.0,1754129004419.0,1754129009419.0,1
0.3254117647058823,9.195847750865056e-05,0.5010588235294118,0.002317910034602,0.3338235294117647,0.5220588235294118,0.144738782790537,0.0087074202112095,0.144738782790537,0.0087074202112095,0,1,15,8,4.6211550150737055e-05,1754129012235.75,5.135,5.2675,8.0,1754129009420.0,1754129014420.0,1
0.3277647058823529,9.002076124567474e-05,0.5002352941176471,0.0019930242214532,0.3352941176470588,0.5102941176470588,0.1470917239670076,0.0095309496229741,0.1470917239670076,0.0095309496229741,0,1,15,8,6.782540830730544e-05,1754129019004.0,4.73,5.53,8.0,1754129014421.0,1754129019421.0,0
0.3232941176470588,8.575778546712794e-05,0.4989411764705882,0.0015082214532871,0.3294117647058823,0.5,0.1426211357317134,0.010825067270033,0.1426211357317134,0.010825067270033,0,1,15,8,0.0041964164730954,1754129022058.3333,5.0,5.8,8.0,1754129019422.0,1754129024422.0,0
0.3115294117647059,0.0001425051903114,0.5011764705882353,0.0015695501730103,0.3220588235294118,0.5117647058823529,0.1308564298493605,0.0085897731523859,0.1308564298493605,0.0085897731523859,0,1,15,8,2.9640979858397157e-05,1754129027486.5,5.4,6.07,8.0,1754129024423.0,1754129029423.0,0
0.3083529411764706,7.90173010380624e-05,0.4988235294117646,0.0017840830449826,0.3117647058823529,0.5117647058823529,0.1276799592611253,0.0109427143288566,0.1276799592611253,0.0109427143288566,0,1,15,8,0.0019427222759063,1754129030813.8,5.692,6.174,8.0,1754129029424.0,1754129034424.0,0
0.3021176470588235,0.0001131626297577,0.498235294117647,0.001456401384083,0.3058823529411765,0.5058823529411764,0.1214446651434782,0.0115309496229742,0.1214446651434782,0.0115309496229742,0,1,15,8,0.0378798665470044,1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,0
0.3114117647058824,9.606920415224902e-05,0.5005882352941176,0.0010204152249134,0.3176470588235294,0.5102941176470588,0.130738782790537,0.0091780084465037,0.130738782790537,0.0091780084465037,0,1,15,8,0.789282477830029,1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,0
0.3621176470588235,9.849134948096876e-05,0.5003529411764704,0.0004974532871972,0.3691176470588235,0.5102941176470588,0.1814446651434782,0.0094133025641508,0.1814446651434782,0.0094133025641508,0,1,15,8,0.6789056775089412,1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,0
0.3354117647058822,6.296193771626306e-05,0.5024705882352941,0.001276249134948,0.3411764705882353,0.5117647058823529,0.1547387827905369,0.0072956555053271,0.1547387827905369,0.0072956555053271,0,1,15,8,0.1963076324077093,1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,0
0.3238823529411764,7.253979238754316e-05,0.5002352941176471,0.0014255501730103,0.3294117647058823,0.5058823529411764,0.1432093710258311,0.0095309496229741,0.1432093710258311,0.0095309496229741,0,1,15,8,7.437542809389987e-05,1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,0
0.3196470588235294,7.143252595155706e-05,0.5036470588235293,0.0018697439446366,0.3235294117647059,0.5161764705882353,0.138974076908184,0.0061191849170919,0.138974076908184,0.0061191849170919,0,1,15,8,2.575784661604322e-05,1754129061021.3333,5.8,6.69,8.0,1754129059430.0,1754129064430.0,0
0.3156470588235294,7.973702422145314e-05,0.5011764705882353,0.0019806228373702,0.3235294117647059,0.5161764705882353,0.1349740769081841,0.0085897731523859,0.1349740769081841,0.0085897731523859,0,1,15,8,0.0456926275896601,1754129067282.111,5.83,6.243333333333333,8.0,1754129064431.0,1754129069431.0,0
0.3115294117647059,4.1467128027681536e-05,0.4975294117647059,0.0020651764705882,0.3176470588235294,0.5044117647058823,0.1308564298493605,0.0122368319759153,0.1308564298493605,0.0122368319759153,0,1,15,8,3.521425895866579e-09,1754129071656.625,6.0025,6.4,8.0,1754129069432.0,1754129074432.0,0
0.3069411764705883,5.493425605536329e-05,0.4981176470588235,0.0022788096885813,0.3117647058823529,0.525,0.1262681945552429,0.0116485966817977,0.1262681945552429,0.0116485966817977,0,1,15,8,6.246426542158051e-05,1754129076275.6667,6.421666666666667,6.376666666666666,8.0,1754129074433.0,1754129079433.0,0
0.3078823529411765,0.0001420207612456,0.496,0.001736249134948,0.3176470588235294,0.5102941176470588,0.1272093710258311,0.0137662437406212,0.1272093710258311,0.0137662437406212,0,1,15,8,0.3958480609494416,1754129081374.1667,6.329999999999999,6.376666666666666,8.0,1754129079434.0,1754129084434.0,0
0.2077647058823528,0.005977079584775,0.5175294117647059,0.0061100207612456,0.2617647058823529,0.5220588235294118,0.0270917239670075,0.0077631680240846,0.0270917239670075,0.0077631680240846,0,1,15,8,0.1078585917053615,1754129089349.0,6.33,6.07,8.0,1754129084435.0,1754129089435.0,0
0.1552941176470587,6.366782006920423e-05,0.5168235294117648,0.0004235432525951,0.1588235294117647,0.5235294117647059,0.0253788642682865,0.0070572856711434,0.0253788642682865,0.0070572856711434,0,1,15,8,0.1188863150094876,1754129089790.0,6.33,6.33,8.0,1754129089436.0,1754129094436.0,0
0.1577647058823529,4.524567474048428e-05,0.5085882352941176,0.0007421591695501,0.1647058823529411,0.5117647058823529,0.0229082760329923,0.0011780084465037,0.0229082760329923,0.0011780084465037,0,1,15,8,0.0029616117763,1754129096087.2,6.438000000000001,6.174,8.0,1754129094437.0,1754129099437.0,0
0.1610588235294117,4.967474048442895e-05,0.5061176470588236,0.0010476955017301,0.1647058823529411,0.5117647058823529,0.0196141583859335,0.0036485966817977,0.0196141583859335,0.0036485966817977,0,1,15,8,3.0282825891331543e-05,1754129101633.7144,5.799999999999999,6.6,8.0,1754129099438.0,1754129104438.0,0
0.162470588235294,5.521107266435984e-05,0.506235294117647,0.0012600830449826,0.1647058823529411,0.5058823529411764,0.0182023936800512,0.0035309496229742,0.0182023936800512,0.0035309496229742,0,1,15,8,0.0022322814130347,1754129106037.5,4.7325,6.734999999999999,8.0,1754129104439.0,1754129109439.0,0
0.1641176470588234,5.986159169550162e-05,0.5031764705882352,0.0007975224913494,0.1705882352941176,0.5102941176470588,0.0165553348565218,0.006589773152386,0.0165553348565218,0.006589773152386,0,1,15,8,0.0030315095263782,1754129110697.5,4.73,6.8675,8.0,1754129109440.0,1754129114440.0,0
0.164235294117647,3.714878892733552e-05,0.5061176470588236,0.0005300484429065,0.1705882352941176,0.5161764705882353,0.0164376877976983,0.0036485966817977,0.0164376877976983,0.0036485966817977,0,1,15,8,0.0283052839526156,1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,0
0.1621176470588234,0.0001483183391003,0.504470588235294,0.0007980069204152,0.1705882352941176,0.5058823529411764,0.0185553348565218,0.0052956555053272,0.0185553348565218,0.0052956555053272,0,1,15,8,0.0890189279419759,1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,0
0.1671764705882352,7.071280276816603e-05,0.5054117647058823,0.0007388788927335,0.1764705882352941,0.5117647058823529,0.01349651132711,0.0043544790347389,0.01349651132711,0.0043544790347389,0,1,15,8,0.0024251101579219,1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,0
0.1695294117647058,5.631833910034601e-05,0.5064705882352941,0.0012086505190311,0.1764705882352941,0.5117647058823529,0.0111435701506395,0.0032956555053271,0.0111435701506395,0.0032956555053271,0,1,15,8,7.678198239250032e-05,1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,0
0.1723529411764705,6.124567474048451e-05,0.5,0.0008138408304498,0.1764705882352941,0.5102941176470588,0.0083200407388747,0.0097662437406212,0.0083200407388747,0.0097662437406212,0,1,15,8,,1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,0
