GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score,time,valence,arousal,videoID,start_time,end_time,probe
0.1884615384615384,0.0007011834319526,0.4526315789473684,0.0120775623268698,0.2057692307692308,0.4561403508771929,0.4150720185921692,0.0177339075656783,0.4150720185921692,0.0177339075656783,1,1,33,1,0.6013963884355661,1755152058807.0,5.0,5.0,1.0,1755152058807.0,1755152063807.0,1
0.2563076923076922,0.0012081420118343,0.4414035087719298,0.0234208679593721,0.2692307692307692,0.4385964912280701,0.3472258647460154,0.0065058373902397,0.3472258647460154,0.0065058373902397,1,1,33,1,0.9015551706104512,1755152065192.0,5.09,5.443333333333334,1.0,1755152063808.0,1755152068808.0,1
0.3479999999999999,0.0011303195266272,0.3898245614035087,0.0060854416743613,0.3692307692307692,0.4385964912280701,0.2555335570537078,0.0450731099781814,0.2555335570537078,0.0450731099781814,1,1,33,1,0.8494452856066242,1755152065192.0,5.09,5.443333333333334,1.0,1755152063808.0,1755152068808.0,1
0.4087692307692308,0.0002509112426035,0.4396491228070174,0.0016178516466605,0.4153846153846154,0.4517543859649122,0.1947643262844769,0.0047514514253273,0.1947643262844769,0.0047514514253273,1,1,33,1,0.7077226901214385,1755152065192.0,5.09,5.443333333333334,1.0,1755152063808.0,1755152068808.0,1
0.4443076923076922,0.0001622721893491,0.4382456140350876,0.0029361649738381,0.4538461538461538,0.4561403508771929,0.1592258647460154,0.0033479426533974,0.1592258647460154,0.0033479426533974,1,1,33,1,0.3816836405217728,1755152079541.0,5.53,5.665,1.0,1755152078811.0,1755152083811.0,0
0.4643076923076923,0.0001390769230769,0.4399999999999999,0.0030266543551862,0.4692307692307692,0.469298245614035,0.1392258647460154,0.0051023286183098,0.1392258647460154,0.0051023286183098,1,1,33,1,0.5674582249303011,1755152079541.0,5.53,5.665,1.0,1755152078811.0,1755152083811.0,0
0.4855384615384615,0.0001695621301775,0.436140350877193,0.0034227146814404,0.4923076923076923,0.4385964912280701,0.1179950955152461,0.0012426794955028,0.1179950955152461,0.0012426794955028,1,1,33,1,0.5020463069720789,1755152079541.0,5.53,5.665,1.0,1755152078811.0,1755152083811.0,0
0.5067692307692307,0.0001648284023668,0.4403508771929825,0.0033887349953831,0.5153846153846153,0.4561403508771929,0.0967643262844769,0.0054532058112923,0.0967643262844769,0.0054532058112923,1,1,33,1,0.5646373647317353,1755152098591.0,5.53,6.07,1.0,1755152093814.0,1755152098814.0,0
0.5269230769230768,0.0001710059171597,0.4368421052631578,0.0041520467836257,0.5307692307692308,0.4561403508771929,0.0766104801306308,0.0019444338814677,0.0766104801306308,0.0019444338814677,1,1,33,1,0.3697334014204452,1755152098591.0,5.53,6.07,1.0,1755152093814.0,1755152098814.0,0
0.5416923076923077,0.0002013964497041,0.4378947368421052,0.0047394275161588,0.5461538461538461,0.4561403508771929,0.0618412493614,0.0029970654604151,0.0618412493614,0.0029970654604151,1,1,33,1,0.2454745876260133,1755152098591.0,5.53,6.07,1.0,1755152093814.0,1755152098814.0,0
0.5596923076923077,0.0002403786982248,0.4396491228070175,0.0050158202523853,0.5673076923076923,0.4561403508771929,0.0438412493613999,0.0047514514253274,0.0438412493613999,0.0047514514253274,1,1,33,1,0.1367162978784532,1755152111169.5,5.665,6.33,1.0,1755152108817.0,1755152113817.0,0
0.5729230769230768,0.0002727573964497,0.4385964912280701,0.00621729763004,0.5846153846153846,0.469298245614035,0.0306104801306309,0.00369881984638,0.0306104801306309,0.00369881984638,1,1,33,1,0.194820305493877,1755152115166.0,5.9350000000000005,6.6,1.0,1755152113818.0,1755152118818.0,0
