video_id,timestamp,GSR,HR,P_id
1,1754465687647,0.9196787148594378,0.19230769230769232,20
1,1754465687748,0.9156626506024096,0.17307692307692307,20
1,1754465687849,0.9196787148594378,0.17307692307692307,20
1,1754465687950,0.9156626506024096,0.16666666666666666,20
1,1754465688051,0.9156626506024096,0.16666666666666666,20
1,1754465688152,0.9116465863453815,0.1794871794871795,20
1,1754465688252,0.9116465863453815,0.17307692307692307,20
1,1754465688353,0.9156626506024096,0.16666666666666666,20
1,1754465688454,0.9156626506024096,0.1858974358974359,20
1,1754465688555,0.9236947791164659,0.16025641025641027,20
1,1754465688656,0.9236947791164659,0.14102564102564102,20
1,1754465688757,0.9196787148594378,0.15384615384615385,20
1,1754465688858,0.9236947791164659,0.16666666666666666,20
1,1754465688958,0.9236947791164659,0.1858974358974359,20
1,1754465689059,0.9196787148594378,0.17307692307692307,20
1,1754465689160,0.9236947791164659,0.15384615384615385,20
1,1754465689261,0.9236947791164659,0.1858974358974359,20
1,1754465689362,0.9196787148594378,0.16666666666666666,20
1,1754465689462,0.9236947791164659,0.16025641025641027,20
1,1754465689563,0.9156626506024096,0.19230769230769232,20
1,1754465689664,0.927710843373494,0.17307692307692307,20
1,1754465689765,0.9196787148594378,0.16025641025641027,20
1,1754465689866,0.9196787148594378,0.16025641025641027,20
1,1754465689967,0.9156626506024096,0.16025641025641027,20
1,1754465690067,0.9156626506024096,0.17307692307692307,20
1,1754465690168,0.9156626506024096,0.16666666666666666,20
1,1754465690269,0.9236947791164659,0.17307692307692307,20
1,1754465690370,0.9196787148594378,0.1794871794871795,20
1,1754465690471,0.9236947791164659,0.16666666666666666,20
1,1754465690571,0.927710843373494,0.1858974358974359,20
1,1754465690672,0.927710843373494,0.14102564102564102,20
1,1754465690773,0.9236947791164659,0.1987179487179487,20
1,1754465690874,0.9236947791164659,0.16025641025641027,20
1,1754465690975,0.927710843373494,0.1794871794871795,20
1,1754465691076,0.9236947791164659,0.14743589743589744,20
1,1754465691176,0.9156626506024096,0.1987179487179487,20
1,1754465691277,0.9196787148594378,0.14743589743589744,20
1,1754465691378,0.9156626506024096,0.17307692307692307,20
1,1754465691479,0.9116465863453815,0.17307692307692307,20
1,1754465691580,0.9156626506024096,0.17307692307692307,20
1,1754465691681,0.9156626506024096,0.1987179487179487,20
1,1754465691782,0.9196787148594378,0.1858974358974359,20
1,1754465691883,0.9196787148594378,0.17307692307692307,20
1,1754465691983,0.9236947791164659,0.1858974358974359,20
1,1754465692084,0.927710843373494,0.17307692307692307,20
1,1754465692185,0.927710843373494,0.16025641025641027,20
1,1754465692286,0.9236947791164659,0.17307692307692307,20
1,1754465692387,0.927710843373494,0.20512820512820512,20
1,1754465692488,0.927710843373494,0.17307692307692307,20
1,1754465692588,0.9236947791164659,0.1794871794871795,20
1,1754465692689,0.927710843373494,0.19230769230769232,20
1,1754465692790,0.9196787148594378,0.16666666666666666,20
1,1754465692891,0.9196787148594378,0.16025641025641027,20
1,1754465692992,0.9196787148594378,0.1858974358974359,20
1,1754465693092,0.927710843373494,0.14102564102564102,20
1,1754465693193,0.927710843373494,0.16025641025641027,20
1,1754465693294,0.9196787148594378,0.15384615384615385,20
1,1754465693395,0.9156626506024096,0.1858974358974359,20
1,1754465693496,0.927710843373494,0.16025641025641027,20
1,1754465693597,0.9156626506024096,0.1858974358974359,20
1,1754465693698,0.9196787148594378,0.1794871794871795,20
1,1754465693798,0.9236947791164659,0.16666666666666666,20
1,1754465693899,0.927710843373494,0.1858974358974359,20
1,1754465694000,0.927710843373494,0.17307692307692307,20
1,1754465694101,0.9236947791164659,0.1858974358974359,20
1,1754465694202,0.9357429718875502,0.17307692307692307,20
1,1754465694303,0.9236947791164659,0.14743589743589744,20
1,1754465694403,0.9196787148594378,0.1858974358974359,20
1,1754465694504,0.9196787148594378,0.16666666666666666,20
1,1754465694605,0.9196787148594378,0.15384615384615385,20
1,1754465694706,0.9196787148594378,0.17307692307692307,20
1,1754465694807,0.9196787148594378,0.16666666666666666,20
1,1754465694907,0.927710843373494,0.14743589743589744,20
1,1754465695008,0.9196787148594378,0.19230769230769232,20
1,1754465695109,0.9196787148594378,0.15384615384615385,20
1,1754465695210,0.927710843373494,0.16666666666666666,20
1,1754465695311,0.927710843373494,0.17307692307692307,20
1,1754465695412,0.9317269076305221,0.1346153846153846,20
1,1754465695513,0.927710843373494,0.15384615384615385,20
1,1754465695613,0.9236947791164659,0.17307692307692307,20
1,1754465695714,0.927710843373494,0.16025641025641027,20
1,1754465695815,0.9317269076305221,0.17307692307692307,20
1,1754465695916,0.9236947791164659,0.19230769230769232,20
1,1754465696017,0.9236947791164659,0.16666666666666666,20
1,1754465696117,0.9236947791164659,0.17307692307692307,20
1,1754465696218,0.9236947791164659,0.16666666666666666,20
1,1754465696319,0.9196787148594378,0.17307692307692307,20
1,1754465696420,0.9236947791164659,0.17307692307692307,20
1,1754465696521,0.9156626506024096,0.1794871794871795,20
1,1754465696622,0.9196787148594378,0.16666666666666666,20
1,1754465696723,0.9236947791164659,0.16025641025641027,20
1,1754465696823,0.9317269076305221,0.1858974358974359,20
1,1754465696924,0.9236947791164659,0.19230769230769232,20
1,1754465697025,0.9357429718875502,0.16025641025641027,20
1,1754465697126,0.9317269076305221,0.1858974358974359,20
1,1754465697227,0.9317269076305221,0.14102564102564102,20
1,1754465697328,0.927710843373494,0.1858974358974359,20
1,1754465697428,0.927710843373494,0.14743589743589744,20
1,1754465697529,0.927710843373494,0.19230769230769232,20
1,1754465697630,0.9236947791164659,0.14102564102564102,20
1,1754465697731,0.9317269076305221,0.1794871794871795,20
1,1754465697832,0.9236947791164659,0.16025641025641027,20
1,1754465697932,0.9196787148594378,0.17307692307692307,20
1,1754465698033,0.9196787148594378,0.1794871794871795,20
1,1754465698134,0.9196787148594378,0.16666666666666666,20
1,1754465698235,0.9236947791164659,0.1858974358974359,20
1,1754465698336,0.9236947791164659,0.1858974358974359,20
1,1754465698437,0.927710843373494,0.10897435897435898,20
1,1754465698538,0.927710843373494,0.19230769230769232,20
1,1754465698639,0.9317269076305221,0.15384615384615385,20
1,1754465698740,0.927710843373494,0.19230769230769232,20
1,1754465698840,0.9317269076305221,0.17307692307692307,20
1,1754465698941,0.927710843373494,0.16025641025641027,20
1,1754465699042,0.9317269076305221,0.16666666666666666,20
1,1754465699143,0.9317269076305221,0.17307692307692307,20
1,1754465699244,0.9236947791164659,0.16025641025641027,20
1,1754465699344,0.9236947791164659,0.1858974358974359,20
1,1754465699445,0.9317269076305221,0.1794871794871795,20
1,1754465699546,0.9156626506024096,0.1858974358974359,20
1,1754465699647,0.9196787148594378,0.1987179487179487,20
1,1754465699748,0.9196787148594378,0.16666666666666666,20
1,1754465699849,0.9317269076305221,0.1346153846153846,20
1,1754465699950,0.9236947791164659,0.1858974358974359,20
1,1754465700050,0.9196787148594378,0.14743589743589744,20
1,1754465700151,0.927710843373494,0.17307692307692307,20
1,1754465700252,0.927710843373494,0.17307692307692307,20
1,1754465700353,0.9317269076305221,0.17307692307692307,20
1,1754465700454,0.9317269076305221,0.1987179487179487,20
1,1754465700554,0.9357429718875502,0.14743589743589744,20
